tax_code;family_code;variant_key;volume_liter;waste_code;interval;variant;usage_type;source;source_text
KÄ660RE26FV;KÄ660RE;660|RE|26|FV|FRITID;660;RE;26;FV;FRITID;RULE:Taxepunkter:45;Kärl 660 l (restavfall) Hushåll Restavfall Behållarvolym ÅRKV 660 §2.2.4 | §2.2.4 | Kärl 660 l (restavfall) | Hämtning var 14:e dag | st/år | KÄ660RE26FV | KÄ660RE26FV | ÅRKV |  |  |  | 
KÄ660RE26FV;KÄ660RE;660|RE|26|FV|FRITID;660;RE;26;FV;FRITID;RULE:Taxepunkter:76;Kärl 660 l (restavfall) Hushåll Restavfall Behållarvolym ÅRKV 660 §2.2.5 | §2.2.5 | Kärl 660 l (restavfall) | Hämtning var 14:e dag | st/år | KÄ660RE26FV | KÄ660RE26FV | ÅRKV |  |  |  | 
KÄ660RE26FV;KÄ660RE;660|RE|26|FV|FRITID;660;RE;26;FV;FRITID;RULE:Taxa_från_edp:126;Kärl 660 L, rest. FLB/VHT Okänd Behållarvolym ÅRKV KÄ660RE26FV | Kärl 660 L, rest. FLB/VHT | ÅRKV | Kärl 660 L, rest. FLB/VHT | ANTB
KÄ660RE26FV;KÄ660RE;660|RE|26|FV|FRITID;660;RE;26;FV;FRITID;RULE:Taxa_från_edp:127;Kärl 660 L, rest. FLB/VHT Okänd Behållarvolym KVAN KÄ660RE26FV | Kärl 660 L, rest. FLB/VHT | KVAN | Viktavgift restavfall kr/kg | VIKG,MAX60
KÄ660RE26FV;KÄ660RE;660|RE|26|FV|FRITID;660;RE;26;FV;FRITID;RULE:Taxa_från_edp:128;Kärl 660 L, rest. FLB/VHT Okänd Behållarvolym KVAN KÄ660RE26FV | Kärl 660 L, rest. FLB/VHT | KVAN | Avgift över 60 kg, restavfall | VIKG-60,MIN0
KÄ660RE44SD4;KÄ660RE;660|RE|44;660;RE;44;;;STANDARD:Standard Avfall:11;Kärl 660 L, restavfall. 2ggr/vecka säsong. 4 hh ÅRKV ANTB
KÄ660RE44S;KÄ660RE;660|RE|44|S;660;RE;44;S;;STANDARD:Standard Avfall:70;Kärl 660 L, restavfall. 2ggr/vecka säsong ÅRKV ANTB
KÄ660RE52;KÄ660RE;660|RE|52;660;RE;52;;;STANDARD:Standard Avfall:67;Kärl 660 L, restavfall. Varje vecka ÅRKV ANTB
KÄ660RE52FV;KÄ660RE;660|RE|52|FV|VERKSAMHET;660;RE;52;FV;VERKSAMHET;STANDARD:Standard Avfall:17;Kärl 660 L, restavfall. Varje vecka. Flerb.hus/Verksamheter ÅRKV ANTB
KÄ660RE6S;KÄ660RE;660|RE|6|S;660;RE;6;S;;STANDARD:Standard Avfall:73;Kärl 660 L, restavfall. Var 4:e vecka säsong ÅRKV ANTB
KÄ660TI104;KÄ660TI;660|TI|104;660;TI;104;;;STANDARD:Standard Avfall:391;Kärl 660 L, tidningar. 2ggr/ vecka ÅRKV ANTB
KÄ660TI13;KÄ660TI;660|TI|13;660;TI;13;;;STANDARD:Standard Avfall:394;Kärl 660 L, tidningar. Var 4:e vecka ÅRKV ANTB
KÄ660TI26;KÄ660TI;660|TI|26;660;TI;26;;;STANDARD:Standard Avfall:393;Kärl 660 L, tidningar. Var 14:e dag ÅRKV ANTB
KÄ660TI52;KÄ660TI;660|TI|52;660;TI;52;;;STANDARD:Standard Avfall:392;Kärl 660 L, tidningar. Varje vecka ÅRKV ANTB
KÄ660TIBUD;KÄ660TI;660|TI|BUD;660;TI;;BUD;;STANDARD:Standard Avfall:395;Kärl 660 L, tidningar. Budning KVAN ANTL
KÄMABUD;KÄMA;370|MA|BUD;370;MA;;BUD;;STANDARD:Standard Avfall:117;Kärl 140-370 L, matavfall. Budning KVAN ANTL
KÄREBUD;KÄRE;660|RE|BUD;660;RE;;BUD;;STANDARD:Standard Avfall:74;Kärl 140-660 L, restavfall. Budning KVAN ANTL
MANLASTBIL;MA;MA|NLASTBIL;;MA;;NLASTBIL;;RULE:Taxa_från_edp:135;MAN Lastbil- externa tjänster Okänd KVAN MANLASTBIL | MAN Lastbil- externa tjänster | KVAN | MAN Lastbil | TIMT
METALLSKROT;ME;ME|TALLSKROT;;ME;;TALLSKROT;;RULE:Taxa_från_edp:154;Metallskrot- rent Okänd KVAN METALLSKROT | Metallskrot- rent | KVAN | Metallskrot- rent | VITO
RES;RE;660|RE|S;660;RE;;S;;RULE:Taxa_från_edp:173;660 L RESURSKÄRL Okänd Behållarvolym KVAN RES | 660 L RESURSKÄRL | KVAN | Tömning av resurskärl | ANTL
RENH0;RE;RE;;RE;;;;STANDARD:Standard Avfall:307;Dummytaxa för tjänst ÅRKV 0
RESTSKULD;RE;RE|STSKULD;;RE;;STSKULD;;RULE:Taxa_från_edp:174;Restskuld Okänd KVAN RESTSKULD | Restskuld | KVAN | Restskuld | 
SAML;SA;ML;;;;ML;;RULE:Taxa_från_edp:178;SAMLINGSKÄRL Okänd ÅRPR SAML | SAMLINGSKÄRL | ÅRPR | Sophämtning samlingskärl | 
SAML;SA;ML;;;;ML;;RULE:Taxa_från_edp:179;SAMLINGSKÄRL Okänd ÅRPR SAML | SAMLINGSKÄRL | ÅRPR | Grundavgift | 
SAMLB;SA;MLB|FRITID;;;;MLB;FRITID;RULE:Taxa_från_edp:180;FRITIDSHUS BRÄSKAFORS Okänd ÅRPR SAMLB | FRITIDSHUS BRÄSKAFORS | ÅRPR | Sophämtning samlingskärl | 
SAMLB;SA;MLB|FRITID;;;;MLB;FRITID;RULE:Taxa_från_edp:181;FRITIDSHUS BRÄSKAFORS Okänd ÅRPR SAMLB | FRITIDSHUS BRÄSKAFORS | ÅRPR | Grundavgift | 
SAMLF;SA;MLF|FRITID;;;;MLF;FRITID;RULE:Taxa_från_edp:182;SAMLINGSKÄRL FRITIDSHUS Okänd ÅRPR SAMLF | SAMLINGSKÄRL FRITIDSHUS | ÅRPR | Sophämtning samlingskärl | 
SAMLF;SA;MLF|FRITID;;;;MLF;FRITID;RULE:Taxa_från_edp:183;SAMLINGSKÄRL FRITIDSHUS Okänd ÅRPR SAMLF | SAMLINGSKÄRL FRITIDSHUS | ÅRPR | Grundavgift | 
SAMAM;SAMA;MA|M;;MA;;M;;RULE:Taxa_från_edp:176;SAMLINGSKÄRL AMMARNÄS Okänd ÅRPR SAMAM | SAMLINGSKÄRL AMMARNÄS | ÅRPR | Sophämtning samlingskärl | 
SAMAM;SAMA;MA|M;;MA;;M;;RULE:Taxa_från_edp:177;SAMLINGSKÄRL AMMARNÄS Okänd ÅRPR SAMAM | SAMLINGSKÄRL AMMARNÄS | ÅRPR | Grundavgift | 
SLT03SL;SL;BASE;;;;;;STANDARD:Standard Slam:79;Sluten tank 0-3 m³, slam KVAN ANTL
SLT03SLB;SL;BASE;;;;;;STANDARD:Standard Slam:62;Sluten tank 0-3 m³, slam. Budning KVAN ANTL
SLT03SLBUD;SL;BASE;;;;;;STANDARD:Standard Slam:29;Sluten tank 0-3 m³, slam. Budning ÅRKV 0
SLT03SLBUD;SL;BASE;;;;;;RULE:Taxa_från_edp:203;Sluten tank 0-3 m³, slam. Budning Slam Slam ÅRKV SLT03SLBUD | Sluten tank 0-3 m³, slam. Budning | ÅRKV | Sluten tank 0-3 m³, slam. Bud | ANTB
SLT03SLO;SL;BASE;;;;;;STANDARD:Standard Slam:46;Sluten tank 0-3 m³, slam. Ordinarie tur KVAN ANTL
SLT03SLORD;SL;BASE;;;;;;STANDARD:Standard Slam:13;Sluten tank 0-3 m³, slam. Ordinarie tur ÅRKV 0
SLT03SLORD;SL;BASE;;;;;;RULE:Taxa_från_edp:204;Sluten tank 0-3 m³, slam. Ordinarie tur Slam Slam ÅRKV SLT03SLORD | Sluten tank 0-3 m³, slam. Ordinarie tur | ÅRKV | Sluten tank 0-3 m³, slam. Ord | ANTB
SLT36SL;SL;BASE;;;;;;STANDARD:Standard Slam:80;Sluten tank 3,1-6 m³, slam KVAN ANTL
SLT36SLB;SL;BASE;;;;;;STANDARD:Standard Slam:63;Sluten tank 3,1-6 m³, slam. Budning KVAN ANTL
SLT36SLBUD;SL;BASE;;;;;;STANDARD:Standard Slam:30;Sluten tank 3,1-6 m³, slam. Budning ÅRKV 0
SLT36SLBUD;SL;BASE;;;;;;RULE:Taxa_från_edp:205;Sluten tank 3,1-6 m³, slam. Budning Slam Slam ÅRKV SLT36SLBUD | Sluten tank 3,1-6 m³, slam. Budning | ÅRKV | Sluten tank 3,1-6 m³, slam. Bud | ANTB
SLT36SLO;SL;BASE;;;;;;STANDARD:Standard Slam:47;Sluten tank 3,1-6 m³, slam. Ordinarie tur KVAN ANTL
SLT36SLORD;SL;BASE;;;;;;STANDARD:Standard Slam:14;Sluten tank 3,1-6 m³, slam. Ordinarie tur ÅRKV 0
SLT36SLORD;SL;BASE;;;;;;RULE:Taxa_från_edp:206;Sluten tank 3,1-6 m³, slam. Ordinarie tur Slam Slam ÅRKV SLT36SLORD | Sluten tank 3,1-6 m³, slam. Ordinarie tur | ÅRKV | Sluten tank 3,1-6 m³, slam. Ord | ANTB
SLTÖ6SL;SL;BASE;;;;;;STANDARD:Standard Slam:81;Sluten tank över 6 m³, slam KVAN ANTL
SLTÖ6SLB;SL;BASE;;;;;;STANDARD:Standard Slam:64;Sluten tank över 6 m³, slam. Budning KVAN ANTL
SLTÖ6SLBUD;SL;BASE;;;;;;STANDARD:Standard Slam:31;Sluten tank över 6 m³, slam. Budning ÅRKV 1
SLTÖ6SLBUD;SL;BASE;;;;;;RULE:Taxa_från_edp:210;Sluten tank över 6 m³, slam. Budning Slam Slam ÅRKV SLTÖ6SLBUD | Sluten tank över 6 m³, slam. Budning | ÅRKV | Sluten tank över 6 m³, slam. Bud | ANTB
SLTÖ6SLO;SL;BASE;;;;;;STANDARD:Standard Slam:48;Sluten tank över 6 m³, slam. Ordinarie tur KVAN ANTL
SLTÖ6SLORD;SL;BASE;;;;;;STANDARD:Standard Slam:15;Sluten tank över 6 m³, slam. Ordinarie tur ÅRKV 0
SLTÖ6SLORD;SL;BASE;;;;;;RULE:Taxa_från_edp:211;Sluten tank över 6 m³, slam. Ordinarie tur Slam Slam ÅRKV SLTÖ6SLORD | Sluten tank över 6 m³, slam. Ordinarie tur | ÅRKV | Sluten tank över 6 m³, slam. Ord | ANTB
SLBEHAVG;SL;BEHAVG;;;;BEHAVG;;STANDARD:Standard Slam:93;Slam, behandlingsavgift KVAN VITO/KBMS
SLBOM;SL;BOM;;;;BOM;;STANDARD:Standard Slam:92;Slam, bomkörning KVAN ANTL
SLBUD;SL;BUD;;;;BUD;;STANDARD:Standard Slam:90;Slam, tillägg budning KVAN ANTL
SLFRAMKÖR;SL;FRAMKÖR;;;;FRAMKÖR;;RULE:Taxa_från_edp:199;Slam, framkörningsavgift Slam Slam KVAN SLFRAMKÖR | Slam, framkörningsavgift | KVAN | Framkörningsavgift slam | ANTL
SLSLANG;SL;SLANG;;;;SLANG;;STANDARD:Standard Slam:95;Slam, tillägg slanglängd KVAN SLNG
SLSLANG;SL;SLANG;;;;SLANG;;RULE:Taxa_från_edp:201;Slam, tillägg för slangdragning Slam Slam KVAN SLSLANG | Slam, tillägg för slangdragning | KVAN | Slam, tillägg för slangdragning | ANTL
SLSLANGSTAT;SL;SLANGSTAT;;;;SLANGSTAT;;RULE:Taxa_från_edp:202;Slam, tillägg för slangdragning Slam Slam KVAN SLSLANGSTAT | Slam, tillägg för slangdragning | KVAN | Slam, tillägg för slangdragning | SLNG
SLTOAVAGN;SL;TOAVAGN;;;;TOAVAGN;;RULE:Taxa_från_edp:208;Tömning av toalettvagn eller liknande Okänd KVAN SLTOAVAGN | Tömning av toalettvagn eller liknande | KVAN | Tömning av toalettvagn eller liknande | ANTL
SLTUNGTL;SL;TUNGTL;;;;TUNGTL;;STANDARD:Standard Slam:96;Slam, tillägg tungt lock KVAN ANTL
SLTUNGTLOCK;SL;TUNGTLOCK;;;;TUNGTLOCK;;RULE:Taxa_från_edp:209;Lyft av tungt brunnslock över 15 kg Okänd KVAN SLTUNGTLOCK | Lyft av tungt brunnslock över 15 kg | KVAN | Lyft av tungt brunnslock över 15 kg | ANTL
SLÖVERKBM;SL;ÖVERKBM;;;;ÖVERKBM;;STANDARD:Standard Slam:94;Slam, tillägg överkbm KVAN KBMÖ
SLAM3;SLA;BASE;;;;;;RULE:Taxa_från_edp:186;SLAM MER ÄN 3 kbm Slam Slam KVAN SLAM3 | SLAM MER ÄN 3 kbm | KVAN | Tömning av slambrunn | ANTL
SLAM3D;SLA;BASE;;;;;;RULE:Taxa_från_edp:187;Slam3 dummy Okänd KVAN SLAM3D | Slam3 dummy | KVAN | Slam >3 kbm | ANTB
SLAM6;SLA;BASE;;;;;;RULE:Taxa_från_edp:189;SLAMBRUNN ÖVER 6 KBM Okänd KVAN SLAM6 | SLAMBRUNN ÖVER 6 KBM | KVAN | Tömn av slambrunn över 6 kbm | ANTL
SLAM6D;SLA;BASE;;;;;;RULE:Taxa_från_edp:190;Slam6 dummy Okänd KVAN SLAM6D | Slam6 dummy | KVAN | Slam >6 kbm | ANTB
SLAM3D;SLA;EX;;;;EX;;RULE:Taxa_från_edp:188;Slam3 dummy Okänd KVAN SLAM3D | Slam3 dummy | KVAN | Extra slang > 5 m | SLNG
SLAM6D;SLA;EX;;;;EX;;RULE:Taxa_från_edp:191;Slam6 dummy Okänd KVAN SLAM6D | Slam6 dummy | KVAN | Extra slang > 5 m | SLNG
SLAKUT;SLA;KUT;;;;KUT;;STANDARD:Standard Slam:91;Slam, tillägg akuttömning KVAN ANTL
SLAKUT;SLA;KUT;;;;KUT;;RULE:Taxa_från_edp:184;Slam, tillägg för akut tömning Slam Slam KVAN SLAKUT | Slam, tillägg för akut tömning | KVAN | Tillägg för akut tömning | ANTL
SLAM;SLA;M;;;;M;;RULE:Taxa_från_edp:185;SLAM Slam Slam KVAN SLAM | SLAM | KVAN | Tömning av slambrunn | ANTL
SLAMD;SLA;MD;;;;MD;;RULE:Taxa_från_edp:192;Slam dummy Slam Slam KVAN SLAMD | Slam dummy | KVAN | Slam <3 kbm | ANTB
SLAMD;SLA;MD;;;;MD;;RULE:Taxa_från_edp:193;Slam dummy Slam Slam KVAN SLAMD | Slam dummy | KVAN | Extra slang > 5 m | SLNG
SlamInfo;SLA;MINFO;;;;MINFO;;RULE:Taxa_från_edp:194;SLAM Slam Slam KVAN SlamInfo | SLAM | KVAN | Tömning av slambrunn | ANTL
SlamInfo;SLA;MINFO;;;;MINFO;;RULE:Taxa_från_edp:195;SLAM Slam Slam KVAN SlamInfo | SLAM | KVAN | Slanglängd | SLNG
SLAMKOMP;SLA;MKOMP;;;;MKOMP;;STANDARD:Standard Avfall:316;Dummytaxa slamkompost ÅRKV 0
SLAMTUNNA;SLA;MTUNNA;;;;MTUNNA;;RULE:Taxa_från_edp:196;Rolba slamtunna- externa tjänster Okänd KVAN SLAMTUNNA | Rolba slamtunna- externa tjänster | KVAN | Rolba slamtunna | TIMT
SLAVROP;SLA;VROP;;;;VROP;;RULE:Taxa_från_edp:197;Slam, tillägg för avropad/budad tömning Slam Slam KVAN SLAVROP | Slam, tillägg för avropad/budad tömning | KVAN | Tillägg för avropad/budad tömning | ANTL
SLAVSTEG;SLA;VSTEG;;;;VSTEG;;RULE:Taxa_från_edp:198;Slam, avgift avsteg från gällande abonnemang Slam Slam KVAN SLAVSTEG | Slam, avgift avsteg från gällande abonnemang | KVAN | Avgift avsteg från gällande abonnemang | ANTL
SLMEDDELANDE;SLME;ME|DDELANDE;;ME;;DDELANDE;;RULE:Taxa_från_edp:200;Avgift för ej uppfyllt meddelaransvar Okänd KVAN SLMEDDELANDE | Avgift för ej uppfyllt meddelaransvar | KVAN | Avgift för ej uppfyllt meddelaransvar | ANTL
SLTIMTID;SLTI;TI|MTID;;TI;;MTID;;RULE:Taxa_från_edp:207;Slam, tillägg timtid för tömning överstigande 1 timme Slam Slam KVAN SLTIMTID | Slam, tillägg timtid för tömning överstigande 1 timme | KVAN | Tömning överstigande 1 timme | TIMT
SÄ160OS11S;SÄ160;160;160;;;;;STANDARD:Standard Avfall:137;Säck 160 L, osort. avfall. Var 14:e dag säsong ÅRKV ANTB
SÄ160OS13;SÄ160;160;160;;;;;STANDARD:Standard Avfall:134;Säck 160 L, osort. avfall. Var 4:e vecka ÅRKV ANTB
SÄ160OS22S;SÄ160;160;160;;;;;STANDARD:Standard Avfall:136;Säck 160 L, osort. avfall. Varje vecka säsong ÅRKV ANTB
SÄ160OS26;SÄ160;160;160;;;;;STANDARD:Standard Avfall:133;Säck 160 L, osort. avfall. Var 14:e dag ÅRKV ANTB
SÄ160OS52;SÄ160;160;160;;;;;STANDARD:Standard Avfall:132;Säck 160 L, osort. avfall. Varje vecka ÅRKV ANTB
SÄ160OS6S;SÄ160;160;160;;;;;STANDARD:Standard Avfall:138;Säck 160 L, osort. avfall. Var 4:e vecka säsong ÅRKV ANTB
SÄ160OS104;SÄ160;160|2;160;;2;;;STANDARD:Standard Avfall:131;Säck 160 L, osort. avfall. 2ggr/ vecka ÅRKV ANTB
SÄ160OS44S;SÄ160;160|2;160;;2;;;STANDARD:Standard Avfall:135;Säck 160 L, osort. avfall. 2ggr/ vecka säsong ÅRKV ANTB
SÄ160OS156;SÄ160;160|3;160;;3;;;STANDARD:Standard Avfall:130;Säck 160 L, osort. avfall. 3ggr/ vecka ÅRKV ANTB
TILLGODO;TI;TI|LLGODO;;TI;;LLGODO;;RULE:Taxa_från_edp:220;Kreditavdrag Okänd KRED TILLGODO | Kreditavdrag | KRED | Kreditavdrag | 
TINTAGCO;TI;TI|NTAGCO;;TI;;NTAGCO;;STANDARD:Standard Avfall:437;Transport, intagskostnad container KVAN ANTL
TINTAGKÄ;TI;TI|NTAGKÄ;;TI;;NTAGKÄ;;STANDARD:Standard Avfall:435;Transport, intagskostnad kärl KVAN ANTL
TRÄBEHANDL;TR;TR|ÄBEHANDL;;TR;;ÄBEHANDL;;RULE:Taxa_från_edp:221;Träavfall- behandlat utan tapet, plastmatta, tjärpapp Okänd KVAN TRÄBEHANDL | Träavfall- behandlat utan tapet, plastmatta, tjärpapp | KVAN | Träavfall- behandlat | VITO
TRÄDGÅRDBUD;TR;TR|ÄDGÅRDBUD;;TR;;ÄDGÅRDBUD;;RULE:Taxa_från_edp:222;Budning av trädgårdsavfall, pris per tillfälle Okänd Tillfälle KVAN TRÄDGÅRDBUD | Budning av trädgårdsavfall, pris per tillfälle | KVAN | Budning av trädgårdsavfall, pris per tillfälle | ANTL
TRÄRENT;TR;TR|ÄRENT;;TR;;ÄRENT;;RULE:Taxa_från_edp:223;Träavfall- rent utan tapet, plastmatta, tjärpapp Okänd KVAN TRÄRENT | Träavfall- rent utan tapet, plastmatta, tjärpapp | KVAN | Träavfall- rent | VITO
