Status;Source;Rule;Confidence;Paragraf;Taxapunkt;Variant;Enhet;Excel rad;EDP taxakod;Standard taxakod;Kommentar
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Träavfall – behandlat, utan tapet, plastmatta, tjärpapp;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.550;6.1.2;Tryckimpregnerat virke, pall;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.50 justerad=0.55. Matchar category: ÅVC/verksamhetsavfall, waste_type: Tryckimpregnerat trä, unit_type: Vikt, factor_hint: VIKG
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.550;6.1.2;Betong, lättbetong;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.50 justerad=0.55. Matchar category: ÅVC/verksamhetsavfall, waste_type: Betong, unit_type: Vikt, factor_hint: VIKG
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.550;6.1.2;Gips, gipsskivor;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.50 justerad=0.55. Matchar category: ÅVC/verksamhetsavfall, waste_type: Gips, unit_type: Vikt, factor_hint: VIKG
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.550;6.1.2;Tegel;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.50 justerad=0.55. Matchar category: ÅVC/verksamhetsavfall, waste_type: Tegel, unit_type: Vikt, factor_hint: VIKG
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.470;6.1.2;Fönster- och planglas utan karm;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.42 justerad=0.47. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.410;6.1.2;Fönster med karm;;;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.41 justerad=0.41. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang. Skillnader waste_type: Word='' kandidat='Restavfall', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140', property_type: Word='' kandidat='Verksamhet'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.390;6.1.2;Plast;;kilogram;;;;Bästa kandidat var för svag. Kandidat=RULE:EDP TEST370VV score=0.29 justerad=0.39. Matchar waste_type: Plast. Skillnader category: Word='ÅVC/verksamhetsavfall' kandidat='Okänd', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', unit_type: Word='Vikt' kandidat=''
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.430;6.1.2;Isolering utan innehåll av asbest;;m³;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.38 justerad=0.43. Matchar category: ÅVC/verksamhetsavfall, waste_type: Asbest. Skillnader unit_type: Word='Volym' kandidat='Vikt', factor_hint: Word='VOLM' kandidat='VIKG'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Klinker, keramik, porslin;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.305;6.1.2;Handfat;;styck;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.30 justerad=0.30. Matchar category: ÅVC/verksamhetsavfall. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.305;6.1.2;WC-stol;;styck;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.30 justerad=0.30. Matchar category: ÅVC/verksamhetsavfall. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.365;6.1.2;Metall;;kilogram;;;;Bästa kandidat var för svag. Kandidat=RULE:EDP Miljövagn score=0.27 justerad=0.36. Matchar waste_type: Metall. Skillnader category: Word='ÅVC/verksamhetsavfall' kandidat='Okänd', service_type: Word='' kandidat='Abonnemang', unit_type: Word='Vikt' kandidat='', factor_hint: Word='VIKG' kandidat='ÅRKV'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Textilier;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Fiskeredskap;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.510;6.1.2;Ätbart fett/frityrolja;;liter;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.46 justerad=0.51. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader waste_type: Word='' kandidat='Oljeavfall', container_volume_liter: Word='' kandidat='10'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.380;6.1.2;Kvistar och grenar;;m³;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.38 justerad=0.38. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang. Skillnader waste_type: Word='' kandidat='Restavfall', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140', property_type: Word='' kandidat='Verksamhet'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.335;6.1.2;Jord;;;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.34 justerad=0.34. Matchar category: ÅVC/verksamhetsavfall. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.335;6.1.2;Sten;;;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.34 justerad=0.34. Matchar category: ÅVC/verksamhetsavfall. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.410;6.1.2;Stubbar/rötter för krossning;;;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.41 justerad=0.41. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang. Skillnader waste_type: Word='' kandidat='Restavfall', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140', property_type: Word='' kandidat='Verksamhet'
NEW_TAXA;SemanticDecisionEngine;Ingen kandidat över granskningsgräns;0.305;6.1.2;Flera fraktioner för egen sortering på ramp (max 2 m³);;m³;;;;Bästa kandidat var för svag. Kandidat=STANDARD KÄ140RE26V score=0.30 justerad=0.30. Matchar category: ÅVC/verksamhetsavfall. Skillnader waste_type: Word='' kandidat='Restavfall', service_type: Word='' kandidat='Abonnemang', container_type: Word='' kandidat='Kärl', container_volume_liter: Word='' kandidat='140'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.560;6.1.2;Osorterat avfall till sortering (ej innehåll av farligt avfall och elavfall);;;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.51 justerad=0.56. Matchar category: ÅVC/verksamhetsavfall, waste_type: Elavfall, service_type: Abonnemang. Skillnader unit_type: Word='' kandidat='Vikt', factor_hint: Word='' kandidat='VIKG'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Tonerkassetter, utan elektronik/chip;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.495;6.1.2;Oljeemulsion, emballerat;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.45 justerad=0.49. Matchar category: ÅVC/verksamhetsavfall, waste_type: Oljeavfall. Skillnader service_type: Word='' kandidat='Abonnemang', container_volume_liter: Word='' kandidat='10', unit_type: Word='Vikt' kandidat='Behållarvolym', factor_hint: Word='VIKG' kandidat='VOLYM/BEHÅLLARE'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.495;6.1.2;Förorenad olja innehållande PCB;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.45 justerad=0.49. Matchar category: ÅVC/verksamhetsavfall, waste_type: Oljeavfall. Skillnader service_type: Word='' kandidat='Abonnemang', container_volume_liter: Word='' kandidat='10', unit_type: Word='Vikt' kandidat='Behållarvolym', factor_hint: Word='VIKG' kandidat='VOLYM/BEHÅLLARE'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.570;6.1.2;Oljeavskiljarslam;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.52 justerad=0.57. Matchar category: ÅVC/verksamhetsavfall, waste_type: Oljeavfall, service_type: Abonnemang. Skillnader container_volume_liter: Word='' kandidat='10', unit_type: Word='Vikt' kandidat='Behållarvolym', factor_hint: Word='VIKG' kandidat='VOLYM/BEHÅLLARE'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Diesel;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Bensinrester;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Hydralslang, med/utan koppling;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.530;6.1.2;Förpackningar, tömde ej rengjorda;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.48 justerad=0.53. Matchar category: ÅVC/verksamhetsavfall, waste_type: Förpackningar, service_type: Abonnemang. Skillnader unit_type: Word='Vikt' kandidat='', factor_hint: Word='VIKG' kandidat=''
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.495;6.1.2;Oljeavfall, fast osorterat emba;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.45 justerad=0.49. Matchar category: ÅVC/verksamhetsavfall, waste_type: Oljeavfall. Skillnader service_type: Word='' kandidat='Abonnemang', container_volume_liter: Word='' kandidat='10', unit_type: Word='Vikt' kandidat='Behållarvolym', factor_hint: Word='VIKG' kandidat='VOLYM/BEHÅLLARE'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Absorbermedel, filtermaterial;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.495;6.1.2;Oljefilter;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.45 justerad=0.49. Matchar category: ÅVC/verksamhetsavfall, waste_type: Oljeavfall. Skillnader service_type: Word='' kandidat='Abonnemang', container_volume_liter: Word='' kandidat='10', unit_type: Word='Vikt' kandidat='Behållarvolym', factor_hint: Word='VIKG' kandidat='VOLYM/BEHÅLLARE'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Bromsvätska;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Transformator, kondensator med PCB;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Fogskum;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Halon;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Koldioxid;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.470;6.1.2;Brandsläckare;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.42 justerad=0.47. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Helium;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.470;6.1.2;Tändare;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.42 justerad=0.47. Matchar category: ÅVC/verksamhetsavfall, service_type: Abonnemang, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Syrgas;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Oxiderande fast ämne/vätska;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Klorex;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Aerosoler isocyanat, bekämpning;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Gasol inkl tub;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Gasol, blå programmet;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Giftig organisk vätska;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Småkemikalier, ej Hg-haltiga;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Giftig oorganisk vätska;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Oxidationsmedel, flytande;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.550;6.1.2;Asbest, emballerat;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.50 justerad=0.55. Matchar category: ÅVC/verksamhetsavfall, waste_type: Asbest, unit_type: Vikt, factor_hint: VIKG
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Smittförande avfall;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Lösningsmedel;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Väteperoxid;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Flourvätesyra;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Svavelsyra;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Salpetersyra;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Surt oorganisk fast ämne;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Surt organisk fast ämne;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
REVIEW_REQUIRED;Taxepunkter;Bästa semantiska kandidat saknar taxekod;0.395;6.1.2;Surt oorganisk vätska;;kilogram;;;;Kandidaten kan ge beslutsstöd men saknar taxekod. Kandidat=RULE:TAXEPUNKT  score=0.34 justerad=0.40. Matchar category: ÅVC/verksamhetsavfall, unit_type: Vikt, factor_hint: VIKG. Skillnader waste_type: Word='' kandidat='Elavfall', service_type: Word='' kandidat='Abonnemang'
